timestamp,TypPS,oxygen,pm10,cnt0_5,co,temperature,performance,co2,measuretime,so2,no2,cnt5,pm1,cnt1,dewpt,tvoc,pressure,cnt10,dCO2dt,sound_max,health,temperature_o2,cnt2_5,o3,humidity,dHdt,humidity_abs,sound,pm2_5,cnt0_3,n_danger,event,location
2023-06-24 21:46:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Good,Good,Moderate,Excellent,Excellent,Good,Moderate,Excellent,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 21:48:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Moderate,Good,Moderate,Excellent,Excellent,Good,Moderate,Excellent,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 21:50:00,Dangerous,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Good,Poor,Good,Moderate,Excellent,Excellent,Good,Moderate,Excellent,Moderate,Excellent,Excellent,3.0,normal,apartment
2023-06-24 21:52:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Poor,Good,Moderate,Excellent,Excellent,Good,Moderate,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-06-24 21:54:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Poor,Good,Good,Moderate,Excellent,Excellent,Good,Moderate,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-06-24 21:56:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Poor,Moderate,Good,Moderate,Excellent,Excellent,Good,Moderate,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-06-24 21:58:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Moderate,Moderate,Moderate,Moderate,Excellent,Excellent,Good,Good,Excellent,Good,Excellent,Excellent,3.0,normal,apartment
2023-06-24 22:00:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Good,Moderate,Moderate,Moderate,Excellent,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,3.0,normal,apartment
2023-06-24 22:02:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Excellent,Moderate,Moderate,Moderate,Excellent,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-24 22:04:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Good,Good,Moderate,Excellent,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-24 22:06:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Good,Good,Moderate,Excellent,Excellent,Good,Good,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-24 22:08:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Good,Poor,Good,Moderate,Excellent,Excellent,Good,Good,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 22:10:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Excellent,Good,Good,Moderate,Excellent,Excellent,Good,Good,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 22:12:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Moderate,Good,Moderate,Excellent,Excellent,Good,Good,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-24 22:14:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Moderate,Good,Moderate,Excellent,Excellent,Good,Good,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-24 22:16:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Moderate,Good,Moderate,Excellent,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-24 22:18:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Good,Moderate,Good,Moderate,Excellent,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-24 22:20:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Good,Good,Good,Moderate,Excellent,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 22:22:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Good,Good,Moderate,Excellent,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 22:24:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Moderate,Good,Moderate,Excellent,Excellent,Good,Moderate,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 22:26:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Good,Good,Moderate,Excellent,Excellent,Good,Poor,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 22:28:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Moderate,Moderate,Moderate,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 22:30:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Poor,Good,Moderate,Moderate,Excellent,Excellent,Excellent,Dangerous,Good,Good,Excellent,Excellent,3.0,normal,apartment
2023-06-24 22:32:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Good,Moderate,Moderate,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,3.0,normal,apartment
2023-06-24 22:34:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Good,Moderate,Moderate,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 22:36:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Excellent,Good,Good,Moderate,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 22:38:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Good,Good,Moderate,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 22:40:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Poor,Good,Moderate,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,3.0,normal,apartment
2023-06-24 22:42:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Excellent,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Moderate,Good,Moderate,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,3.0,normal,apartment
2023-06-24 22:44:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Moderate,Good,Moderate,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 22:46:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Good,Good,Moderate,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,3.0,normal,apartment
2023-06-24 22:48:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Moderate,Good,Moderate,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 22:50:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Good,Good,Good,Moderate,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,3.0,normal,apartment
2023-06-24 22:52:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Good,Good,Moderate,Excellent,Excellent,Excellent,Poor,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 22:54:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Good,Good,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 22:56:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Excellent,Good,Good,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-24 22:58:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Good,Good,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-24 23:00:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Good,Moderate,Good,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 23:02:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Good,Good,Good,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 23:04:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Good,Poor,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,3.0,normal,apartment
2023-06-24 23:06:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Dangerous,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Dangerous,Excellent,Excellent,Good,Good,Dangerous,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,4.0,normal,apartment
2023-06-24 23:08:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Poor,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Dangerous,Excellent,Excellent,Excellent,Moderate,Dangerous,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,5.0,normal,apartment
2023-06-24 23:10:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Poor,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Good,Good,Dangerous,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,4.0,normal,apartment
2023-06-24 23:12:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Good,Moderate,Poor,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,4.0,normal,apartment
2023-06-24 23:14:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Good,Moderate,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 23:16:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Excellent,Good,Moderate,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 23:18:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Good,Moderate,Good,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 23:20:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Moderate,Good,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-24 23:22:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Good,Good,Moderate,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 23:24:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Good,Moderate,Good,Moderate,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-24 23:26:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Good,Good,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 23:28:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Good,Good,Moderate,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 23:30:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Moderate,Good,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-24 23:32:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Moderate,Good,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-24 23:34:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Good,Good,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 23:36:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Good,Moderate,Good,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-24 23:38:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-24 23:40:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Good,Good,Good,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-24 23:42:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-24 23:44:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Good,Poor,Good,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 23:46:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Moderate,Moderate,Good,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-24 23:48:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Good,Moderate,Moderate,Moderate,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-24 23:50:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Good,Good,Moderate,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,1.0,normal,apartment
2023-06-24 23:52:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Moderate,Moderate,Moderate,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,3.0,normal,apartment
2023-06-24 23:54:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Moderate,Good,Poor,Moderate,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,3.0,normal,apartment
2023-06-24 23:56:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Moderate,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Moderate,Good,Moderate,Moderate,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-24 23:58:00,Moderate,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Poor,Excellent,Excellent,Good,Good,Moderate,Moderate,Excellent,Excellent,Excellent,Good,Good,Good,Excellent,Excellent,2.0,normal,apartment
2023-06-25 00:00:00,Poor,Excellent,Excellent,Excellent,Excellent,Good,Good,Excellent,,Poor,Good,Excellent,Excellent,Excellent,Excellent,Moderate,Excellent,Excellent,Good,Moderate,Moderate,Moderate,Excellent,Excellent,Excellent,Moderate,Good,Good,Excellent,Excellent,2.0,normal,apartment
